,an,NO_SEQ_COLL,DT_ACCDN,heure_accdn,JR_SEMN_ACCDN,gravite,NB_MORTS,NB_BLESSES_GRAVES,NB_BLESSES_LEGERS,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,NB_DECES_PIETON,NB_BLESSES_PIETON,NB_VICTIMES_PIETON,NB_DECES_MOTO,NB_BLESSES_MOTO,NB_VICTIMES_MOTO,NB_DECES_VELO,NB_BLESSES_VELO,NB_VICTIMES_VELO,CD_MUNCP,REG_ADM,MRC,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,NO_ROUTE,CD_PNT_CDRNL_ROUTE,BORNE_KM_ACCDN,NB_METRE_DIST_ACCD,CD_PNT_CDRNL_REPRR,VITESSE_AUTOR,CD_GENRE_ACCDN,CD_SIT_PRTCE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ETAT_CHASS,CD_ASPCT_ROUTE,CD_LOCLN_ACCDN,CD_POSI_ACCDN,CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,nb_automobile_camion_leger,nb_camionLourd_tractRoutier,nb_outil_equipement,nb_tous_autobus_minibus,nb_bicyclette,nb_cyclomoteur,nb_motocyclette,nb_taxi,nb_urgence,nb_motoneige,nb_VTT,nb_autres_types,nb_veh_non_precise,address,lat,lon
46361,2015,2015 _ 46362,2015-12-25,17:00:00-17:59:00,VE,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ORMIERE,1.0,COSTEBELLE,,,,,,50.0,31.0,,11.0,3.0,2.0,13.0,1.0,11.0,32.0,6.0,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 ORMIERE,0.0,0.0
46362,2015,2015 _ 46363,2015-12-25,17:00:00-17:59:00,VE,Léger,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23072,Capitale-Nationale(03),Québec (23 ),,,RTE FOSSAMBAULT,1.0,CH N-D,,,,,,,31.0,,11.0,3.0,4.0,12.0,1.0,13.0,34.0,6.0,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 RTE FOSSAMBAULT,0.0,0.0
46363,2015,2015 _ 46364,2015-12-26,11:00:00-11:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),10.0,,CAPUCINS BD,,,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10 CAPUCINS BD,0.0,0.0
46364,2015,2015 _ 46365,2015-12-26,15:00:00-15:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD PIERRE BERTRAND,1.0,DU MARAIS,,,,,,50.0,31.0,,11.0,1.0,3.0,12.0,1.0,11.0,33.0,6.0,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD PIERRE BERTRAND,0.0,0.0
46365,2015,2015 _ 46366,2015-12-26,17:00:00-17:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1641.0,,CHAUVEAU,1.0,AIEUX,358.0,,,10.0,O,50.0,31.0,,11.0,2.0,2.0,12.0,,11.0,33.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1641 CHAUVEAU,0.0,0.0
46366,2015,2015 _ 46367,2015-12-26,18:00:00-18:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LIENARD,1.0,MYRAND,,,,,,50.0,31.0,,11.0,3.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 LIENARD,0.0,0.0
46367,2015,2015 _ 46368,2015-12-27,09:00:00-09:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1.0,,AV DES CASCADES,,,,,,,N,50.0,31.0,,16.0,1.0,2.0,14.0,,21.0,99.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 AV DES CASCADES,0.0,0.0
46368,2015,2015 _ 46369,2015-12-27,10:00:00-10:59:00,DI,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),18.0,,FRANCHEVILLE,,,,,,,S,50.0,31.0,3.0,18.0,1.0,2.0,14.0,,13.0,99.0,,2.0,,17.0,2,1,0,0,0,0,0,0,0,0,0,0,0,18 FRANCHEVILLE,0.0,0.0
46369,2015,2015 _ 46370,2015-12-27,12:00:00-12:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),5401.0,,BD DES GALERIES,,,,,,,,,31.0,,18.0,1.0,3.0,21.0,,11.0,40.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,5401 BD DES GALERIES,0.0,0.0
46370,2015,2015 _ 46371,2015-12-27,12:00:00-12:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),636.0,,BD HAMEL,,,,,,,,50.0,31.0,,16.0,1.0,3.0,21.0,,11.0,40.0,,,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,636 BD HAMEL,0.0,0.0
46371,2015,2015 _ 46372,2015-12-27,Non précisé,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),11.0,,MARCEL PROVST,2.0,STAT,,,,,,,,,18.0,1.0,2.0,19.0,,13.0,99.0,,9.0,,17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,11 MARCEL PROVST,0.0,0.0
46372,2015,2015 _ 46373,2015-12-27,13:00:00-13:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,VERSANT N,1.0,LESTRES,,,,,,50.0,31.0,,16.0,1.0,2.0,13.0,1.0,11.0,32.0,6.0,3.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 VERSANT N,0.0,0.0
46373,2015,2015 _ 46374,2015-12-27,13:00:00-13:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),7.0,,ARTHUR DION,,,,,,,,50.0,40.0,,16.0,1.0,2.0,14.0,,13.0,34.0,,2.0,,17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,7 ARTHUR DION,0.0,0.0
46374,2015,2015 _ 46375,2015-12-27,14:00:00-14:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,AV ST DAVID,1.0,CLEMENCEAU,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,1.0,11.0,32.0,6.0,3.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 AV ST DAVID,0.0,0.0
46375,2015,2015 _ 46376,2015-12-26,14:00:00-14:59:00,SA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD CHAREST O,1.0,BD ST SACREMENT,,,,50.0,S,50.0,40.0,,16.0,1.0,3.0,13.0,,13.0,33.0,,3.0,,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1 BD CHAREST O,0.0,0.0
46376,2015,2015 _ 46377,2015-12-27,14:00:00-14:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,TOURELLE,1.0,STE MARIE,,,,20.0,O,50.0,31.0,,16.0,1.0,2.0,14.0,,11.0,33.0,,1.0,,17.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1 TOURELLE,0.0,0.0
46377,2015,2015 _ 46378,2015-12-27,14:00:00-14:59:00,DI,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23072,Capitale-Nationale(03),Québec (23 ),135.0,,ABADIE,,,,,,,,50.0,40.0,,17.0,1.0,2.0,14.0,,21.0,33.0,,2.0,,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,135 ABADIE,0.0,0.0
46378,2015,2015 _ 46379,2015-12-27,15:00:00-15:59:00,DI,Léger,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LLYOD WELCH,1.0,RAYMOND,,,,100.0,S,50.0,40.0,,18.0,1.0,5.0,13.0,1.0,11.0,34.0,7.0,2.0,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 LLYOD WELCH,0.0,0.0
46379,2015,2015 _ 46380,2015-12-28,01:00:00-01:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,DES PRAIRIES,1.0,VALLIERE,,,,30.0,E,50.0,31.0,,16.0,3.0,2.0,14.0,,11.0,33.0,,1.0,,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1 DES PRAIRIES,0.0,0.0
46380,2015,2015 _ 46381,2015-12-28,03:00:00-03:59:00,LU,Léger,0,0,7,7,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,L ORMIERE,1.0,BLAIN,,,,,,50.0,31.0,,17.0,3.0,3.0,13.0,1.0,11.0,32.0,6.0,3.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 L ORMIERE,0.0,0.0
46381,2015,2015 _ 46382,2015-12-28,06:00:00-06:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2061.0,,DE LA PRESQU ILE,2.0,STAT,,,,,,50.0,31.0,,16.0,,,21.0,,,99.0,,1.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2061 DE LA PRESQU ILE,0.0,0.0
46382,2015,2015 _ 46383,2015-12-28,11:00:00-11:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,AUT DUPLESSIS,2.0,STIE CH STE FOY,,,,15.0,S,90.0,31.0,2.0,11.0,1.0,2.0,12.0,,13.0,99.0,,5.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 AUT DUPLESSIS,0.0,0.0
46383,2015,2015 _ 46384,2015-12-28,12:00:00-12:59:00,LU,Léger,0,0,5,5,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,RENE LEVESQUE,1.0,BRAVES,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,1.0,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 RENE LEVESQUE,0.0,0.0
46384,2015,2015 _ 46385,2015-12-28,09:00:00-09:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1601.0,,COLLIN,,,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,13.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1601 COLLIN,0.0,0.0
46385,2015,2015 _ 46386,2015-12-28,13:00:00-13:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CLEMENCEAU,1.0,AV JOSEPH CASAVANT,,,,5.0,O,50.0,31.0,,,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 CLEMENCEAU,0.0,0.0
46386,2015,2015 _ 46387,2015-12-28,13:00:00-13:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),440.0,,BOUVIER,,,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,34.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,440 BOUVIER,0.0,0.0
46387,2015,2015 _ 46388,2015-12-28,13:00:00-13:59:00,LU,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MYRAND,1.0,CH STE FOY,,,,,,50.0,40.0,,12.0,1.0,3.0,14.0,,11.0,32.0,,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 MYRAND,0.0,0.0
46388,2015,2015 _ 46389,2015-12-28,14:00:00-14:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,AV LARUE,1.0,BD LOUIS XIV,,,,,N,50.0,31.0,,11.0,,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 AV LARUE,0.0,0.0
46389,2015,2015 _ 46390,2015-12-28,14:00:00-14:59:00,LU,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),710.0,,BOUVIER,,,,,,,,,31.0,,16.0,1.0,3.0,21.0,1.0,11.0,40.0,6.0,9.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,710 BOUVIER,0.0,0.0
46390,2015,2015 _ 46391,2015-12-28,17:00:00-17:59:00,LU,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD LOUIS XIV,1.0,AV LARUE,,,,,,50.0,31.0,,12.0,3.0,3.0,13.0,1.0,11.0,32.0,6.0,5.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD LOUIS XIV,0.0,0.0
46391,2015,2015 _ 46392,2015-12-28,17:00:00-17:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD WILFRID HAMEL,1.0,BD PIERRE BERTRAND,,,,,,50.0,31.0,,12.0,3.0,3.0,13.0,,11.0,34.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD WILFRID HAMEL,0.0,0.0
46392,2015,2015 _ 46393,2015-12-26,11:00:00-11:59:00,SA,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,DUROCHER,1.0,BAGOT,,,,,,50.0,31.0,,11.0,1.0,2.0,14.0,,11.0,32.0,,1.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 DUROCHER,0.0,0.0
46393,2015,2015 _ 46394,2015-12-28,20:00:00-20:59:00,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),5401.0,,BD DES GALERIES,,,,,,,,,31.0,,17.0,3.0,3.0,21.0,,11.0,40.0,,,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,5401 BD DES GALERIES,0.0,0.0
46394,2015,2015 _ 46395,2015-12-27,00:00:00-00:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),6305.0,,DU GABARIT,2.0,DU GRIFFON,,,,,N,,31.0,,,,2.0,21.0,,11.0,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,6305 DU GABARIT,0.0,0.0
46395,2015,2015 _ 46396,2015-12-28,22:00:00-22:59:00,LU,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,EMILE CODERE,,VERDUN,,,,50.0,E,50.0,42.0,,16.0,,2.0,14.0,,11.0,33.0,,2.0,,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1 EMILE CODERE,0.0,0.0
46396,2015,2015 _ 46397,2015-12-29,01:00:00-01:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),5160.0,,BD WILFRID HAMEL,,,,,,,,50.0,31.0,,11.0,3.0,3.0,13.0,,11.0,34.0,,3.0,,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5160 BD WILFRID HAMEL,0.0,0.0
46397,2015,2015 _ 46398,2015-12-29,02:00:00-02:59:00,MA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2249.0,,AV ROYALE,2.0,FACADE DONNANT SUR TESSIER,,,,,,,59.0,,16.0,3.0,2.0,14.0,,11.0,32.0,,2.0,,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,2249 AV ROYALE,0.0,0.0
46398,2015,2015 _ 46399,2015-12-29,07:00:00-07:59:00,MA,Léger,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,COURONNE,1.0,DE LA SALLE,,,,,,50.0,31.0,,16.0,1.0,2.0,13.0,1.0,11.0,32.0,6.0,1.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 COURONNE,0.0,0.0
46399,2015,2015 _ 46400,2015-12-29,10:00:00-10:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ST JACQUES,1.0,RD PT DE CELLES,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,99.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 ST JACQUES,0.0,0.0
46400,2015,2015 _ 46401,2015-12-29,10:00:00-10:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,SALABERRY,1.0,ST OLIVIER,,,,,,50.0,52.0,,16.0,1.0,2.0,13.0,,12.0,32.0,,2.0,,18.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1 SALABERRY,0.0,0.0
46401,2015,2015 _ 46402,2015-12-29,13:00:00-13:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,1RE AV,1.0,BD LOUIS XIV,,,,,S,50.0,31.0,,16.0,1.0,3.0,13.0,,13.0,32.0,,2.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 1RE AV,0.0,0.0
46402,2015,2015 _ 46403,2015-12-29,12:00:00-12:59:00,MA,Léger,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BLAISE PASCAL,1.0,AV WATT,,,,,,30.0,,,16.0,1.0,3.0,12.0,9.0,11.0,32.0,6.0,3.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BLAISE PASCAL,0.0,0.0
46403,2015,2015 _ 46404,2015-12-29,12:00:00-12:59:00,MA,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,GDE AL O,1.0,DES BRAVES,,,,,O,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,17.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1 GDE AL O,0.0,0.0
46404,2015,2015 _ 46405,2015-12-29,13:00:00-13:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),3001.0,,QUATRE BOURGEOIS,,,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,32.0,,4.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,3001 QUATRE BOURGEOIS,0.0,0.0
46405,2015,2015 _ 46406,2015-12-29,14:00:00-14:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,AV DU BOURG ROYAL,1.0,MARMEN,,,,,,50.0,31.0,,16.0,1.0,2.0,13.0,,11.0,32.0,,3.0,,17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1 AV DU BOURG ROYAL,0.0,0.0
46406,2015,2015 _ 46407,2015-12-29,15:00:00-15:59:00,MA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),4500.0,,ARMAND VIAU,,,,,,,,50.0,52.0,,16.0,2.0,3.0,13.0,,24.0,34.0,,3.0,,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,4500 ARMAND VIAU,0.0,0.0
46407,2015,2015 _ 46408,2015-12-29,15:00:00-15:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,RENE LEVESQUE,1.0,DE L UNIVERSITE,,,,,,50.0,31.0,,16.0,3.0,,13.0,,21.0,32.0,,3.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 RENE LEVESQUE,0.0,0.0
46408,2015,2015 _ 46409,2015-12-29,16:00:00-16:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1.0,,AV DU COLLEGE,,,,,,,,,59.0,3.0,16.0,3.0,2.0,22.0,,,,,,,18.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1 AV DU COLLEGE,0.0,0.0
46409,2015,2015 _ 46410,2015-12-29,17:00:00-17:59:00,MA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),679.0,,COTE DE SALABERRY,,,,,,,,50.0,50.0,,16.0,3.0,2.0,13.0,,13.0,33.0,,2.0,,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,679 COTE DE SALABERRY,0.0,0.0
46410,2015,2015 _ 46411,2015-12-29,18:00:00-18:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,1ER AV,1.0,47E RUE O,,,,,,50.0,31.0,,16.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 1ER AV,0.0,0.0
46411,2015,2015 _ 46412,2015-12-29,18:00:00-18:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BASTIEN,1.0,EMILE FLEURY,,,,,O,50.0,31.0,,16.0,2.0,3.0,13.0,,11.0,32.0,,3.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BASTIEN,0.0,0.0
46412,2015,2015 _ 46413,2015-12-29,18:00:00-18:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2800.0,,N-D,,,,,,,,50.0,31.0,,16.0,3.0,2.0,13.0,,11.0,34.0,,2.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2800 N-D,0.0,0.0
46413,2015,2015 _ 46414,2015-12-29,18:00:00-18:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1104.0,,RODOLPHE FORGET,,,,,,,,,31.0,,16.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,18.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1104 RODOLPHE FORGET,0.0,0.0
46414,2015,2015 _ 46415,2015-12-29,18:00:00-18:59:00,MA,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1235.0,,ONESIME VOYER,,,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,21.0,34.0,,2.0,,18.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1235 ONESIME VOYER,0.0,0.0
46415,2015,2015 _ 46416,2015-12-29,19:00:00-19:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,SCOTT,1.0,ST GABRIEL,,,,,,50.0,31.0,,16.0,3.0,5.0,14.0,,14.0,32.0,,2.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 SCOTT,0.0,0.0
46416,2015,2015 _ 46417,2015-12-29,20:00:00-20:59:00,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,HOCHELAGA ET GABRIEL DUMONT,,,,,,,,50.0,31.0,,16.0,3.0,3.0,13.0,,13.0,,,,,18.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1 HOCHELAGA ET GABRIEL DUMONT,0.0,0.0
46417,2015,2015 _ 46418,2015-12-30,03:00:00-03:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),3005.0,,NEILSON,,,,,,5.0,O,50.0,31.0,,16.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3005 NEILSON,0.0,0.0
46418,2015,2015 _ 46419,2015-12-30,08:00:00-08:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD BASTIEN,1.0,N-D DE FATIMA,,,,,,50.0,31.0,,16.0,1.0,2.0,13.0,,13.0,32.0,,2.0,,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1 BD BASTIEN,0.0,0.0
46419,2015,2015 _ 46420,2015-12-30,10:00:00-10:59:00,ME,Léger,0,0,2,2,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD DE L ORMIERE,1.0,RACINE,,,,,S,50.0,31.0,,16.0,1.0,3.0,13.0,,13.0,32.0,,3.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD DE L ORMIERE,0.0,0.0
46420,2015,2015 _ 46421,2015-12-30,01:00:00-01:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1280.0,,CHAMBLY,,,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,13.0,34.0,,2.0,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1280 CHAMBLY,0.0,0.0
46421,2015,2015 _ 46422,2015-12-30,10:00:00-10:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),7175.0,,TREPANIER,,,,,,,,,31.0,,16.0,1.0,2.0,14.0,,11.0,34.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,7175 TREPANIER,0.0,0.0
